,date,weekday,day,month,year,bib6,bio6,bib8,bio8
1111,11886,Saturday,16,7,1932,112,110,121,119
1112,11887,Sunday,17,7,1932,112,110,121,119
1113,11888,Monday,18,7,1932,112,110,121,119
1114,11889,Tuesday,19,7,1932,112,110,121,119
1115,11890,Wednesday,20,7,1932,112,110,121,119
1116,11891,Thursday,21,7,1932,112,110,121,119
1117,11892,Friday,22,7,1932,112,110,121,119
1118,11893,Saturday,23,7,1932,112,110,121,119
1119,11894,Sunday,24,7,1932,112,110,121,119
1120,11895,Monday,25,7,1932,112,110,121,119
1121,11896,Tuesday,26,7,1932,112,110,121,119
1122,11897,Wednesday,27,7,1932,112,110,121,119
1123,11898,Thursday,28,7,1932,112,110,121,119
1124,11899,Friday,29,7,1932,112,110,121,119
1125,11900,Saturday,30,7,1932,112,110,121,119
1126,11901,Sunday,31,7,1932,112,110,121,119
1127,11902,Monday,1,8,1932,112,110,121,119
1128,11903,Tuesday,2,8,1932,112,110,121,119
1129,11904,Wednesday,3,8,1932,112,110,121,119
1130,11905,Thursday,4,8,1932,112,110,121,119
1131,11906,Friday,5,8,1932,112,110,121,119
1132,11907,Saturday,6,8,1932,112,110,121,119
1133,11908,Sunday,7,8,1932,112,110,121,119
1134,11909,Monday,8,8,1932,112,110,121,119
1135,11910,Tuesday,9,8,1932,112,110,121,119
1136,11911,Wednesday,10,8,1932,112,110,121,119
1137,11912,Thursday,11,8,1932,112,110,121,119
1138,11913,Friday,12,8,1932,112,110,121,119
1139,11914,Saturday,13,8,1932,112,110,121,119
1140,11915,Sunday,14,8,1932,112,110,121,119
1141,11916,Monday,15,8,1932,112,110,121,119
1142,11917,Tuesday,16,8,1932,112,110,121,119
1143,11918,Wednesday,17,8,1932,112,110,121,119
1144,11919,Thursday,18,8,1932,112,110,121,119
1145,11920,Friday,19,8,1932,112,110,121,119
1146,11921,Saturday,20,8,1932,112,110,121,119
1147,11922,Sunday,21,8,1932,112,110,121,119
1148,11923,Monday,22,8,1932,112,110,121,119
1149,11924,Tuesday,23,8,1932,112,110,121,119
1150,11925,Wednesday,24,8,1932,112,110,121,119
1151,11926,Thursday,25,8,1932,112,110,121,119
1152,11927,Friday,26,8,1932,112,110,121,119
1153,11928,Saturday,27,8,1932,112,110,121,119
1154,11929,Sunday,28,8,1932,112,110,121,119
1155,11930,Monday,29,8,1932,112,110,121,119
1156,11931,Tuesday,30,8,1932,112,110,121,119
1157,11932,Wednesday,31,8,1932,112,110,121,119
1158,11933,Thursday,1,9,1932,112,110,121,119
1159,11934,Friday,2,9,1932,112,110,121,119
1160,11935,Saturday,3,9,1932,112,110,121,119
1161,11936,Sunday,4,9,1932,112,110,121,119
1162,11937,Monday,5,9,1932,112,110,121,119
1163,11938,Tuesday,6,9,1932,112,110,121,119
1164,11939,Wednesday,7,9,1932,112,110,121,119
1165,11940,Thursday,8,9,1932,112,110,121,119
1166,11941,Friday,9,9,1932,112,110,121,119
1167,11942,Saturday,10,9,1932,112,110,121,119
1168,11943,Sunday,11,9,1932,112,110,121,119
1169,11944,Monday,12,9,1932,112,110,121,119
1170,11945,Tuesday,13,9,1932,112,110,121,119
1171,11946,Wednesday,14,9,1932,112,110,121,119
1172,11947,Thursday,15,9,1932,112,110,121,119
1173,11948,Friday,16,9,1932,112,110,121,119
1174,11949,Saturday,17,9,1932,112,110,121,119
1175,11950,Sunday,18,9,1932,112,110,121,119
1176,11951,Monday,19,9,1932,112,110,121,119
1177,11952,Tuesday,20,9,1932,112,110,121,119
1178,11953,Wednesday,21,9,1932,112,110,121,119
1179,11954,Thursday,22,9,1932,112,110,121,119
1180,11955,Friday,23,9,1932,112,110,121,119
1181,11956,Saturday,24,9,1932,112,110,121,119
1182,11957,Sunday,25,9,1932,112,110,121,119
1183,11958,Monday,26,9,1932,112,110,121,119
1184,11959,Tuesday,27,9,1932,112,110,121,119
1185,11960,Wednesday,28,9,1932,112,110,121,119
1186,11961,Thursday,29,9,1932,112,110,121,119
1187,11962,Friday,30,9,1932,112,110,121,119
1188,11963,Saturday,1,10,1932,112,110,121,119
1189,11964,Sunday,2,10,1932,112,110,121,119
1190,11965,Monday,3,10,1932,112,110,121,119
1191,11966,Tuesday,4,10,1932,112,110,121,119
1192,11967,Wednesday,5,10,1932,112,110,121,119
1193,11968,Thursday,6,10,1932,112,110,121,119
1194,11969,Friday,7,10,1932,112,110,121,119
1195,11970,Saturday,8,10,1932,112,110,121,119
1196,11971,Sunday,9,10,1932,112,110,121,119
1197,11972,Monday,10,10,1932,112,110,121,119
1198,11973,Tuesday,11,10,1932,112,110,121,119
1199,11974,Wednesday,12,10,1932,112,110,121,119
1200,11975,Thursday,13,10,1932,112,110,121,119
1201,11976,Friday,14,10,1932,112,110,121,119
1202,11977,Saturday,15,10,1932,112,110,121,119
1203,11978,Sunday,16,10,1932,112,110,121,119
1204,11979,Monday,17,10,1932,112,110,121,119
1205,11980,Tuesday,18,10,1932,112,110,121,119
1206,11981,Wednesday,19,10,1932,112,110,121,119
1207,11982,Thursday,20,10,1932,112,110,121,119
1208,11983,Friday,21,10,1932,112,110,121,119
1209,11984,Saturday,22,10,1932,112,110,121,119
1210,11985,Sunday,23,10,1932,112,110,121,119
1211,11986,Monday,24,10,1932,112,110,121,119
1212,11987,Tuesday,25,10,1932,112,110,121,119
1213,11988,Wednesday,26,10,1932,112,110,121,119
1214,11989,Thursday,27,10,1932,112,110,121,119
1215,11990,Friday,28,10,1932,112,110,121,119
1216,11991,Saturday,29,10,1932,112,110,121,119
1217,11992,Sunday,30,10,1932,112,110,121,119
1218,11993,Monday,31,10,1932,112,110,121,119
1219,11994,Tuesday,1,11,1932,112,110,120,118
1220,11995,Wednesday,2,11,1932,112,110,120,118
1221,11996,Thursday,3,11,1932,112,110,120,118
1222,11997,Friday,4,11,1932,112,110,120,118
1223,11998,Saturday,5,11,1932,112,110,120,118
1224,11999,Sunday,6,11,1932,112,110,120,118
1225,12000,Monday,7,11,1932,112,110,120,118
1226,12001,Tuesday,8,11,1932,112,110,120,118
1227,12002,Wednesday,9,11,1932,112,110,120,118
1228,12003,Thursday,10,11,1932,112,110,120,118
1229,12004,Friday,11,11,1932,112,110,120,118
1230,12005,Saturday,12,11,1932,112,110,120,118
1231,12006,Sunday,13,11,1932,112,110,120,118
1232,12007,Monday,14,11,1932,112,110,120,118
1233,12008,Tuesday,15,11,1932,112,110,120,118
1234,12009,Wednesday,16,11,1932,112,110,120,118
1235,12010,Thursday,17,11,1932,112,110,120,118
1236,12011,Friday,18,11,1932,112,110,120,118
1237,12012,Saturday,19,11,1932,112,110,120,118
1238,12013,Sunday,20,11,1932,112,110,120,119
1239,12014,Monday,21,11,1932,112,110,120,119
1240,12015,Tuesday,22,11,1932,112,110,120,119
1241,12016,Wednesday,23,11,1932,112,110,121,120
1242,12017,Thursday,24,11,1932,112,110,121,120
1243,12018,Friday,25,11,1932,112,110,121,120
1244,12019,Saturday,26,11,1932,112,110,121,120
1245,12020,Sunday,27,11,1932,112,110,121,120
1246,12021,Monday,28,11,1932,112,110,121,120
1247,12022,Tuesday,29,11,1932,112,110,121,120
1248,12023,Wednesday,30,11,1932,112,110,121,120
1249,12024,Thursday,1,12,1932,112,110,121,120
1250,12025,Friday,2,12,1932,112,110,121,120
1251,12026,Saturday,3,12,1932,112,110,121,120
1252,12027,Sunday,4,12,1932,112,110,121,120
1253,12028,Monday,5,12,1932,112,110,121,120
1254,12029,Tuesday,6,12,1932,112,110,121,120
1255,12030,Wednesday,7,12,1932,112,110,121,120
1256,12031,Thursday,8,12,1932,112,110,121,120
1257,12032,Friday,9,12,1932,112,110,121,120
1258,12033,Saturday,10,12,1932,112,110,121,120
1259,12034,Sunday,11,12,1932,112,110,121,120
1260,12035,Monday,12,12,1932,112,110,121,120
1261,12036,Tuesday,13,12,1932,112,110,121,120
1262,12037,Wednesday,14,12,1932,112,110,121,120
1263,12038,Thursday,15,12,1932,112,110,121,120
1264,12039,Friday,16,12,1932,112,110,121,120
1265,12040,Saturday,17,12,1932,112,110,121,120
1266,12041,Sunday,18,12,1932,112,110,121,120
1267,12042,Monday,19,12,1932,112,110,121,120
1268,12043,Tuesday,20,12,1932,112,110,121,120
1269,12044,Wednesday,21,12,1932,112,110,121,120
1270,12045,Thursday,22,12,1932,112,110,121,120
1271,12046,Friday,23,12,1932,112,110,121,120
1272,12047,Saturday,24,12,1932,112,110,120,119
1273,12048,Sunday,25,12,1932,112,110,120,119
1274,12049,Monday,26,12,1932,112,110,120,119
1275,12050,Tuesday,27,12,1932,112,110,120,119
1276,12051,Wednesday,28,12,1932,112,110,120,119
1277,12052,Thursday,29,12,1932,112,110,120,119
1278,12053,Friday,30,12,1932,112,110,120,119
1279,12054,Saturday,31,12,1932,112,110,120,119
1280,12055,Sunday,1,1,1933,112,110,119,118
1281,12056,Monday,2,1,1933,112,110,119,118
1282,12057,Tuesday,3,1,1933,112,110,119,118
1283,12058,Wednesday,4,1,1933,112,110,119,118
1284,12059,Thursday,5,1,1933,112,110,119,118
1285,12060,Friday,6,1,1933,112,110,119,118
1286,12061,Saturday,7,1,1933,112,110,119,118
1287,12062,Sunday,8,1,1933,112,110,119,118
1288,12063,Monday,9,1,1933,112,110,119,118
1289,12064,Tuesday,10,1,1933,112,110,118,117
1290,12065,Wednesday,11,1,1933,112,110,118,117
1291,12066,Thursday,12,1,1933,112,110,118,117
1292,12067,Friday,13,1,1933,111,109,118,117
1293,12068,Saturday,14,1,1933,111,109,118,117
1294,12069,Sunday,15,1,1933,111,109,118,117
1295,12070,Monday,16,1,1933,111,109,118,117
1296,12071,Tuesday,17,1,1933,111,109,118,117
1297,12072,Wednesday,18,1,1933,111,109,118,117
1298,12073,Thursday,19,1,1933,111,109,118,117
1299,12074,Friday,20,1,1933,111,109,118,117
1300,12075,Saturday,21,1,1933,111,109,118,117
1301,12076,Sunday,22,1,1933,111,109,118,117
1302,12077,Monday,23,1,1933,111,109,118,117
1303,12078,Tuesday,24,1,1933,111,109,118,117
1304,12079,Wednesday,25,1,1933,111,109,118,117
1305,12080,Thursday,26,1,1933,111,109,118,117
1306,12081,Friday,27,1,1933,111,109,117,116
1307,12082,Saturday,28,1,1933,111,109,117,116
1308,12083,Sunday,29,1,1933,111,109,117,116
1309,12084,Monday,30,1,1933,111,109,117,116
1310,12085,Tuesday,31,1,1933,111,109,117,116
1311,12086,Wednesday,1,2,1933,111,109,117,116
1312,12087,Thursday,2,2,1933,111,109,117,116
1313,12088,Friday,3,2,1933,111,109,117,116
1314,12089,Saturday,4,2,1933,111,109,117,116
1315,12090,Sunday,5,2,1933,111,109,117,116
1316,12091,Monday,6,2,1933,111,109,117,116
1317,12092,Tuesday,7,2,1933,111,109,117,116
1318,12093,Wednesday,8,2,1933,110,108,117,116
1319,12094,Thursday,9,2,1933,110,108,117,116
1320,12095,Friday,10,2,1933,110,108,117,116
1321,12096,Saturday,11,2,1933,110,108,115,114
1322,12097,Sunday,12,2,1933,110,108,115,114
1323,12098,Monday,13,2,1933,110,108,115,114
1324,12099,Tuesday,14,2,1933,110,108,115,114
1325,12100,Wednesday,15,2,1933,110,108,115,114
1326,12101,Thursday,16,2,1933,110,108,113,112
1327,12102,Friday,17,2,1933,110,108,113,112
1328,12103,Saturday,18,2,1933,110,108,113,112
1329,12104,Sunday,19,2,1933,109,107,113,112
1330,12105,Monday,20,2,1933,109,107,113,112
1331,12106,Tuesday,21,2,1933,109,107,113,112
1332,12107,Wednesday,22,2,1933,109,107,113,112
1333,12108,Thursday,23,2,1933,109,107,113,112
1334,12109,Friday,24,2,1933,109,107,113,112
1335,12110,Saturday,25,2,1933,109,107,113,112
1336,12111,Sunday,26,2,1933,109,107,113,112
1337,12112,Monday,27,2,1933,109,107,113,112
1338,12113,Tuesday,28,2,1933,109,107,113,112
1339,12114,Wednesday,1,3,1933,109,107,113,112
1340,12115,Thursday,2,3,1933,109,107,113,112
1341,12116,Friday,3,3,1933,109,107,113,112
1342,12117,Saturday,4,3,1933,109,107,113,112
1343,12118,Sunday,5,3,1933,109,107,113,112
1344,12119,Monday,6,3,1933,109,107,113,112
1345,12120,Tuesday,7,3,1933,109,107,112,111
1346,12121,Wednesday,8,3,1933,109,107,112,111
1347,12122,Thursday,9,3,1933,109,107,112,111
1348,12123,Friday,10,3,1933,109,107,112,111
1349,12124,Saturday,11,3,1933,109,107,112,111
1350,12125,Sunday,12,3,1933,109,107,112,111
1351,12126,Monday,13,3,1933,109,107,112,111
1352,12127,Tuesday,14,3,1933,109,107,112,111
1353,12128,Wednesday,15,3,1933,109,107,112,111
1354,12129,Thursday,16,3,1933,109,107,112,111
1355,12130,Friday,17,3,1933,109,107,112,111
1356,12131,Saturday,18,3,1933,109,107,112,111
1357,12132,Sunday,19,3,1933,108,106,112,111
1358,12133,Monday,20,3,1933,108,106,112,111
1359,12134,Tuesday,21,3,1933,108,106,112,111
1360,12135,Wednesday,22,3,1933,108,106,112,111
1361,12136,Thursday,23,3,1933,108,106,112,111
1362,12137,Friday,24,3,1933,108,106,112,111
1363,12138,Saturday,25,3,1933,108,106,112,111
1364,12139,Sunday,26,3,1933,107,105,112,111
1365,12140,Monday,27,3,1933,107,105,112,111
1366,12141,Tuesday,28,3,1933,107,105,112,111
1367,12142,Wednesday,29,3,1933,107,105,112,111
1368,12143,Thursday,30,3,1933,107,105,112,111
1369,12144,Friday,31,3,1933,107,105,112,111
1370,12145,Saturday,1,4,1933,107,105,112,111
1371,12146,Sunday,2,4,1933,107,105,112,111
1372,12147,Monday,3,4,1933,107,105,112,111
1373,12148,Tuesday,4,4,1933,107,105,112,111
1374,12149,Wednesday,5,4,1933,106,104,112,111
1375,12150,Thursday,6,4,1933,106,104,112,111
1376,12151,Friday,7,4,1933,106,104,112,111
1377,12152,Saturday,8,4,1933,106,104,112,111
1378,12153,Sunday,9,4,1933,106,104,112,111
1379,12154,Monday,10,4,1933,106,104,112,111
1380,12155,Tuesday,11,4,1933,106,104,112,111
1381,12156,Wednesday,12,4,1933,106,104,112,111
1382,12157,Thursday,13,4,1933,106,104,112,111
1383,12158,Friday,14,4,1933,106,104,112,111
1384,12159,Saturday,15,4,1933,106,104,112,111
1385,12160,Sunday,16,4,1933,106,104,112,111
1386,12161,Monday,17,4,1933,106,104,112,111
1387,12162,Tuesday,18,4,1933,106,104,112,111
1388,12163,Wednesday,19,4,1933,106,104,112,111
1389,12164,Thursday,20,4,1933,106,104,112,111
1390,12165,Friday,21,4,1933,106,104,112,111
1391,12166,Saturday,22,4,1933,106,104,112,111
1392,12167,Sunday,23,4,1933,106,104,111,110
1393,12168,Monday,24,4,1933,106,104,111,110
1394,12169,Tuesday,25,4,1933,106,104,111,110
1395,12170,Wednesday,26,4,1933,106,104,111,110
1396,12171,Thursday,27,4,1933,106,104,111,110
1397,12172,Friday,28,4,1933,106,104,111,110
1398,12173,Saturday,29,4,1933,106,104,111,110
1399,12174,Sunday,30,4,1933,105,103,111,110
1400,12175,Monday,1,5,1933,105,103,111,110
1401,12176,Tuesday,2,5,1933,105,103,111,110
1402,12177,Wednesday,3,5,1933,105,103,111,110
1403,12178,Thursday,4,5,1933,105,103,111,110
1404,12179,Friday,5,5,1933,105,103,111,110
1405,12180,Saturday,6,5,1933,105,103,111,110
1406,12181,Sunday,7,5,1933,105,103,111,110
1407,12182,Monday,8,5,1933,105,103,111,110
1408,12183,Tuesday,9,5,1933,105,103,111,110
1409,12184,Wednesday,10,5,1933,105,103,111,110
1410,12185,Thursday,11,5,1933,105,103,111,110
1411,12186,Friday,12,5,1933,105,103,111,110
1412,12187,Saturday,13,5,1933,105,103,111,110
1413,12188,Sunday,14,5,1933,105,103,111,110
1414,12189,Monday,15,5,1933,105,103,111,110
1415,12190,Tuesday,16,5,1933,105,103,111,110
1416,12191,Wednesday,17,5,1933,105,103,111,110
1417,12192,Thursday,18,5,1933,105,103,111,110
1418,12193,Friday,19,5,1933,105,103,111,110
1419,12194,Saturday,20,5,1933,104,102,111,110
1420,12195,Sunday,21,5,1933,104,102,111,110
1421,12196,Monday,22,5,1933,104,102,111,110
1422,12197,Tuesday,23,5,1933,104,102,111,110
1423,12198,Wednesday,24,5,1933,104,102,111,110
1424,12199,Thursday,25,5,1933,104,102,111,110
1425,12200,Friday,26,5,1933,104,102,111,110
1426,12201,Saturday,27,5,1933,104,102,111,110
1427,12202,Sunday,28,5,1933,104,102,111,110
1428,12203,Monday,29,5,1933,104,102,111,110
1429,12204,Tuesday,30,5,1933,104,102,111,110
1430,12205,Wednesday,31,5,1933,104,102,111,110
1431,12206,Thursday,1,6,1933,104,102,111,110
1432,12207,Friday,2,6,1933,104,102,111,110
1433,12208,Saturday,3,6,1933,104,102,111,110
1434,12209,Sunday,4,6,1933,104,102,111,110
1435,12210,Monday,5,6,1933,104,102,111,110
1436,12211,Tuesday,6,6,1933,104,102,111,110
1437,12212,Wednesday,7,6,1933,104,102,111,110
1438,12213,Thursday,8,6,1933,104,102,111,110
1439,12214,Friday,9,6,1933,104,102,111,110
1440,12215,Saturday,10,6,1933,104,102,111,110
1441,12216,Sunday,11,6,1933,104,102,111,110
1442,12217,Monday,12,6,1933,104,102,111,110
1443,12218,Tuesday,13,6,1933,104,102,111,110
1444,12219,Wednesday,14,6,1933,104,102,111,110
1445,12220,Thursday,15,6,1933,104,102,111,110
1446,12221,Friday,16,6,1933,104,102,111,110
1447,12222,Saturday,17,6,1933,104,102,111,110
1448,12223,Sunday,18,6,1933,103,101,111,110
1449,12224,Monday,19,6,1933,103,101,111,110
1450,12225,Tuesday,20,6,1933,103,101,111,110
1451,12226,Wednesday,21,6,1933,103,101,111,110
1452,12227,Thursday,22,6,1933,102,100,111,110
1453,12228,Friday,23,6,1933,102,100,111,110
1454,12229,Saturday,24,6,1933,102,100,111,110
1455,12230,Sunday,25,6,1933,102,100,111,110
1456,12231,Monday,26,6,1933,102,100,111,110
1457,12232,Tuesday,27,6,1933,102,100,111,110
1458,12233,Wednesday,28,6,1933,102,100,111,110
1459,12234,Thursday,29,6,1933,102,100,111,110
1460,12235,Friday,30,6,1933,102,100,111,110
1461,12236,Saturday,1,7,1933,102,100,111,110
1462,12237,Sunday,2,7,1933,102,100,111,110
1463,12238,Monday,3,7,1933,102,100,111,110
1464,12239,Tuesday,4,7,1933,102,100,111,110
1465,12240,Wednesday,5,7,1933,102,100,111,110
1466,12241,Thursday,6,7,1933,102,100,111,110
1467,12242,Friday,7,7,1933,102,100,111,110
1468,12243,Saturday,8,7,1933,102,100,111,110
1469,12244,Sunday,9,7,1933,102,100,111,110
1470,12245,Monday,10,7,1933,102,100,111,110
1471,12246,Tuesday,11,7,1933,102,100,111,110
1472,12247,Wednesday,12,7,1933,102,100,111,110
1473,12248,Thursday,13,7,1933,102,100,111,110
1474,12249,Friday,14,7,1933,102,100,111,110
1475,12250,Saturday,15,7,1933,102,100,111,110
1476,12251,Sunday,16,7,1933,102,100,111,110
1477,12252,Monday,17,7,1933,102,100,111,110
1478,12253,Tuesday,18,7,1933,102,100,111,110
1479,12254,Wednesday,19,7,1933,102,100,111,110
1480,12255,Thursday,20,7,1933,102,100,111,110
1481,12256,Friday,21,7,1933,102,100,111,110
1482,12257,Saturday,22,7,1933,102,100,111,110
1483,12258,Sunday,23,7,1933,102,100,111,110
1484,12259,Monday,24,7,1933,102,100,111,110
1485,12260,Tuesday,25,7,1933,102,100,111,110
1486,12261,Wednesday,26,7,1933,102,100,111,110
1487,12262,Thursday,27,7,1933,102,100,111,110
1488,12263,Friday,28,7,1933,102,100,111,110
1489,12264,Saturday,29,7,1933,102,100,111,110
1490,12265,Sunday,30,7,1933,102,100,111,110
1491,12266,Monday,31,7,1933,102,100,111,110
1492,12267,Tuesday,1,8,1933,102,100,111,110
1493,12268,Wednesday,2,8,1933,102,100,111,110
1494,12269,Thursday,3,8,1933,102,100,111,110
1495,12270,Friday,4,8,1933,102,100,111,110
1496,12271,Saturday,5,8,1933,102,100,111,110
1497,12272,Sunday,6,8,1933,102,100,111,110
1498,12273,Monday,7,8,1933,102,100,111,110
1499,12274,Tuesday,8,8,1933,102,100,111,110
1500,12275,Wednesday,9,8,1933,102,100,111,110
1501,12276,Thursday,10,8,1933,102,100,111,110
1502,12277,Friday,11,8,1933,102,100,111,110
1503,12278,Saturday,12,8,1933,102,100,111,110
1504,12279,Sunday,13,8,1933,102,100,111,110
1505,12280,Monday,14,8,1933,102,100,111,110
1506,12281,Tuesday,15,8,1933,102,100,111,110
1507,12282,Wednesday,16,8,1933,102,100,111,110
1508,12283,Thursday,17,8,1933,102,100,111,110
1509,12284,Friday,18,8,1933,102,100,111,110
1510,12285,Saturday,19,8,1933,102,100,111,110
1511,12286,Sunday,20,8,1933,102,100,111,110
1512,12287,Monday,21,8,1933,102,100,111,110
1513,12288,Tuesday,22,8,1933,102,100,111,110
1514,12289,Wednesday,23,8,1933,102,100,111,110
1515,12290,Thursday,24,8,1933,102,100,111,110
1516,12291,Friday,25,8,1933,102,100,111,110
1517,12292,Saturday,26,8,1933,102,100,111,110
1518,12293,Sunday,27,8,1933,102,100,111,110
1519,12294,Monday,28,8,1933,102,100,111,110
1520,12295,Tuesday,29,8,1933,102,100,111,110
1521,12296,Wednesday,30,8,1933,102,100,111,110
1522,12297,Thursday,31,8,1933,102,100,111,110
1523,12298,Friday,1,9,1933,102,100,111,110
1524,12299,Saturday,2,9,1933,102,100,111,110
1525,12300,Sunday,3,9,1933,102,100,111,110
1526,12301,Monday,4,9,1933,102,100,111,110
1527,12302,Tuesday,5,9,1933,102,100,111,110
1528,12303,Wednesday,6,9,1933,102,100,111,110
1529,12304,Thursday,7,9,1933,102,100,110,109
1530,12305,Friday,8,9,1933,102,100,110,109
1531,12306,Saturday,9,9,1933,102,100,110,109
1532,12307,Sunday,10,9,1933,102,100,110,109
1533,12308,Monday,11,9,1933,102,100,110,109
1534,12309,Tuesday,12,9,1933,102,100,110,109
1535,12310,Wednesday,13,9,1933,102,100,110,109
1536,12311,Thursday,14,9,1933,102,100,110,109
1537,12312,Friday,15,9,1933,102,100,110,109
1538,12313,Saturday,16,9,1933,102,100,110,109
1539,12314,Sunday,17,9,1933,102,100,110,109
1540,12315,Monday,18,9,1933,102,100,110,109
1541,12316,Tuesday,19,9,1933,102,100,110,109
1542,12317,Wednesday,20,9,1933,102,100,110,109
1543,12318,Thursday,21,9,1933,102,100,110,109
1544,12319,Friday,22,9,1933,102,100,111,110
1545,12320,Saturday,23,9,1933,102,100,111,110
1546,12321,Sunday,24,9,1933,102,100,111,110
1547,12322,Monday,25,9,1933,102,100,111,110
1548,12323,Tuesday,26,9,1933,102,100,111,110
1549,12324,Wednesday,27,9,1933,102,100,111,110
1550,12325,Thursday,28,9,1933,102,100,111,110
1551,12326,Friday,29,9,1933,102,100,111,110
1552,12327,Saturday,30,9,1933,102,100,111,110
1553,12328,Sunday,1,10,1933,102,100,111,110
1554,12329,Monday,2,10,1933,102,100,111,110
1555,12330,Tuesday,3,10,1933,102,100,111,110
1556,12331,Wednesday,4,10,1933,102,100,111,110
1557,12332,Thursday,5,10,1933,102,100,111,110
1558,12333,Friday,6,10,1933,102,100,111,110
1559,12334,Saturday,7,10,1933,102,100,111,110
1560,12335,Sunday,8,10,1933,102,100,111,110
1561,12336,Monday,9,10,1933,102,100,111,110
1562,12337,Tuesday,10,10,1933,102,100,111,110
1563,12338,Wednesday,11,10,1933,102,100,111,110
1564,12339,Thursday,12,10,1933,102,100,111,110
1565,12340,Friday,13,10,1933,102,100,111,110
1566,12341,Saturday,14,10,1933,102,100,111,110
1567,12342,Sunday,15,10,1933,102,100,111,110
1568,12343,Monday,16,10,1933,102,100,111,110
1569,12344,Tuesday,17,10,1933,102,100,111,110
1570,12345,Wednesday,18,10,1933,102,100,111,110
1571,12346,Thursday,19,10,1933,102,100,111,110
1572,12347,Friday,20,10,1933,102,100,111,110
1573,12348,Saturday,21,10,1933,102,100,111,110
1574,12349,Sunday,22,10,1933,102,100,111,110
1575,12350,Monday,23,10,1933,102,100,111,110
1576,12351,Tuesday,24,10,1933,102,100,111,110
1577,12352,Wednesday,25,10,1933,102,100,111,110
1578,12353,Thursday,26,10,1933,102,100,111,110
1579,12354,Friday,27,10,1933,102,100,111,110
1580,12355,Saturday,28,10,1933,102,100,111,110
1581,12356,Sunday,29,10,1933,102,100,111,110
1582,12357,Monday,30,10,1933,102,100,111,110
1583,12358,Tuesday,31,10,1933,102,100,111,110
1584,12359,Wednesday,1,11,1933,102,100,111,110
1585,12360,Thursday,2,11,1933,102,100,111,110
1586,12361,Friday,3,11,1933,102,100,111,110
1587,12362,Saturday,4,11,1933,102,100,111,110
1588,12363,Sunday,5,11,1933,102,100,111,110
1589,12364,Monday,6,11,1933,102,100,111,110
1590,12365,Tuesday,7,11,1933,102,100,111,110
1591,12366,Wednesday,8,11,1933,102,100,111,110
1592,12367,Thursday,9,11,1933,102,100,111,110
1593,12368,Friday,10,11,1933,102,100,111,110
1594,12369,Saturday,11,11,1933,102,100,111,110
1595,12370,Sunday,12,11,1933,102,100,111,110
1596,12371,Monday,13,11,1933,102,100,111,110
1597,12372,Tuesday,14,11,1933,102,100,111,110
1598,12373,Wednesday,15,11,1933,102,100,111,110
1599,12374,Thursday,16,11,1933,102,100,111,110
1600,12375,Friday,17,11,1933,102,100,111,110
1601,12376,Saturday,18,11,1933,102,100,111,110
1602,12377,Sunday,19,11,1933,102,100,111,110
1603,12378,Monday,20,11,1933,102,100,111,110
1604,12379,Tuesday,21,11,1933,102,100,111,110
1605,12380,Wednesday,22,11,1933,102,100,111,110
1606,12381,Thursday,23,11,1933,102,100,111,110
1607,12382,Friday,24,11,1933,102,100,111,110
1608,12383,Saturday,25,11,1933,102,100,111,110
1609,12384,Sunday,26,11,1933,102,100,111,110
1610,12385,Monday,27,11,1933,102,100,111,110
1611,12386,Tuesday,28,11,1933,102,100,111,110
1612,12387,Wednesday,29,11,1933,102,100,111,110
1613,12388,Thursday,30,11,1933,102,101,111,110
1614,12389,Friday,1,12,1933,102,101,111,110
1615,12390,Saturday,2,12,1933,102,101,111,110
1616,12391,Sunday,3,12,1933,102,101,111,110
1617,12392,Monday,4,12,1933,102,101,111,110
1618,12393,Tuesday,5,12,1933,102,101,111,110
1619,12394,Wednesday,6,12,1933,102,102,111,110
1620,12395,Thursday,7,12,1933,102,102,111,110
1621,12396,Friday,8,12,1933,102,102,111,110
1622,12397,Saturday,9,12,1933,102,102,111,110
1623,12398,Sunday,10,12,1933,102,102,111,110
1624,12399,Monday,11,12,1933,102,102,111,110
1625,12400,Tuesday,12,12,1933,102,102,111,110
1626,12401,Wednesday,13,12,1933,102,102,111,110
1627,12402,Thursday,14,12,1933,102,102,111,110
1628,12403,Friday,15,12,1933,102,102,111,110
1629,12404,Saturday,16,12,1933,102,102,111,110
1630,12405,Sunday,17,12,1933,102,102,111,110
1631,12406,Monday,18,12,1933,102,102,111,110
1632,12407,Tuesday,19,12,1933,102,102,111,110
1633,12408,Wednesday,20,12,1933,102,102,111,110
1634,12409,Thursday,21,12,1933,102,102,111,110
1635,12410,Friday,22,12,1933,102,102,111,110
1636,12411,Saturday,23,12,1933,102,102,111,110
1637,12412,Sunday,24,12,1933,102,102,111,110
1638,12413,Monday,25,12,1933,102,102,111,110
1639,12414,Tuesday,26,12,1933,102,102,111,110
1640,12415,Wednesday,27,12,1933,102,102,111,110
1641,12416,Thursday,28,12,1933,102,102,111,110
1642,12417,Friday,29,12,1933,102,102,111,110
1643,12418,Saturday,30,12,1933,102,102,111,110
1644,12419,Sunday,31,12,1933,102,102,111,110
1645,12420,Monday,1,1,1934,102,102,111,110
1646,12421,Tuesday,2,1,1934,102,102,111,110
1647,12422,Wednesday,3,1,1934,102,102,111,110
